"QuizTitle","Category","QuestionImgKey","QuestionText","AnswerText","IsCorrect","ImageFiles"
"Basic Networking","Networking","N10-009_Q040","A company receives a cease-and-desist order from its ISP regarding prohibited torrent activity. Which of the following should be implemented to comply with the cease-and-desist order?","Perimeter network","FALSE",""
"Basic Networking","Networking","N10-009_Q041","A network administrator is connecting two Layer 2 switches in a network. These switches must transfer data in multiple networks. Which of the following would fulfill this requirement?","Jumbo frames","FALSE",""
"Basic Networking","Networking","N10-009_Q041","A network administrator is connecting two Layer 2 switches in a network. These switches must transfer data in multiple networks. Which of the following would fulfill this requirement?","802.1Q tagging","TRUE",""
"Basic Networking","Networking","N10-009_Q041","A network administrator is connecting two Layer 2 switches in a network. These switches must transfer data in multiple networks. Which of the following would fulfill this requirement?","Native VLAN","FALSE",""
"Basic Networking","Networking","N10-009_Q041","A network administrator is connecting two Layer 2 switches in a network. These switches must transfer data in multiple networks. Which of the following would fulfill this requirement?","Link aggregation","FALSE",""
"Basic Networking","Networking","N10-009_Q042","A systems administrator is investigating why users cannot reach a Linux web server with a browser but can ping the server IP. The server is online the web server process is running and the link to the switch is up. Which of the following commands should the administrator run on the server first?","traceroute","FALSE",""
"Basic Networking","Networking","N10-009_Q042","A systems administrator is investigating why users cannot reach a Linux web server with a browser but can ping the server IP. The server is online the web server process is running and the link to the switch is up. Which of the following commands should the administrator run on the server first?","netstat","TRUE",""
"Basic Networking","Networking","N10-009_Q042","A systems administrator is investigating why users cannot reach a Linux web server with a browser but can ping the server IP. The server is online the web server process is running and the link to the switch is up. Which of the following commands should the administrator run on the server first?","tcpdump","FALSE",""
"Basic Networking","Networking","N10-009_Q042","A systems administrator is investigating why users cannot reach a Linux web server with a browser but can ping the server IP. The server is online the web server process is running and the link to the switch is up. Which of the following commands should the administrator run on the server first?","arp","FALSE",""
"Basic Networking","Networking","N10-009_Q043","Which of the following devices can operate in multiple layers of the OSI model?","Hub","FALSE",""
"Basic Networking","Networking","N10-009_Q043","Which of the following devices can operate in multiple layers of the OSI model?","Switch","TRUE",""
"Basic Networking","Networking","N10-009_Q043","Which of the following devices can operate in multiple layers of the OSI model?","Transceiver","FALSE",""
"Basic Networking","Networking","N10-009_Q043","Which of the following devices can operate in multiple layers of the OSI model?","Modem","FALSE",""
"Basic Networking","Networking","N10-009_Q044","A critical infrastructure switch is identified as end-of-support. Which of the following is the best next step to ensure security?","Apply the latest patches and bug fixes.","FALSE",""
"Basic Networking","Networking","N10-009_Q044","A critical infrastructure switch is identified as end-of-support. Which of the following is the best next step to ensure security?","Decommission and replace the switch.","TRUE",""
"Basic Networking","Networking","N10-009_Q044","A critical infrastructure switch is identified as end-of-support. Which of the following is the best next step to ensure security?","Ensure the current firmware has no issues.","FALSE",""
"Basic Networking","Networking","N10-009_Q044","A critical infrastructure switch is identified as end-of-support. Which of the following is the best next step to ensure security?","Isolate the switch from the network.","FALSE",""
"Basic Networking","Networking","N10-009_Q045","Which of the following is the next step to take after successfully testing a root cause theory?","Determine resolution steps.","TRUE",""
"Basic Networking","Networking","N10-009_Q045","Which of the following is the next step to take after successfully testing a root cause theory?","Duplicate the problem in a lab.","FALSE",""
