"QuizTitle","Category","QuestionImgKey","QuestionText","AnswerText","IsCorrect","ImageFiles"
"Basic Systems","Systems","SK0-005_Q034","Users in an office lost access to a file server following a short power outage. The server administrator noticed the server was powered off. Which of the following should the administrator do to prevent this situation in the future?","Use cable management","FALSE",""
"Basic Systems","Systems","SK0-005_Q034","Users in an office lost access to a file server following a short power outage. The server administrator noticed the server was powered off. Which of the following should the administrator do to prevent this situation in the future?","Connect the server to a redundant network","FALSE",""
"Basic Systems","Systems","SK0-005_Q034","Users in an office lost access to a file server following a short power outage. The server administrator noticed the server was powered off. Which of the following should the administrator do to prevent this situation in the future?","Connect the server to a UPS","TRUE",""
"Basic Systems","Systems","SK0-005_Q035","A technician needs to install a Type 1 hypervisor on a server. The server has SD card slots, a SAS controller, and a SATA controller, and it is attached to a NAS. On which of the following drive types should the technician install the hypervisor?","SD card","FALSE",""
"Basic Systems","Systems","SK0-005_Q035","A technician needs to install a Type 1 hypervisor on a server. The server has SD card slots, a SAS controller, and a SATA controller, and it is attached to a NAS. On which of the following drive types should the technician install the hypervisor?","NAS drive","FALSE",""
"Basic Systems","Systems","SK0-005_Q035","A technician needs to install a Type 1 hypervisor on a server. The server has SD card slots, a SAS controller, and a SATA controller, and it is attached to a NAS. On which of the following drive types should the technician install the hypervisor?","SATA drive","TRUE",""
"Basic Systems","Systems","SK0-005_Q035","A technician needs to install a Type 1 hypervisor on a server. The server has SD card slots, a SAS controller, and a SATA controller, and it is attached to a NAS. On which of the following drive types should the technician install the hypervisor?","SAS drive","FALSE",""
"Basic Systems","Systems","SK0-005_Q036","A global organization keeps personnel application servers that are local to each country. However, a security audit shows these application servers are accessible from sites in other countries. Which of the following hardening techniques should the organization use to restrict access to only sites that are in the same country?","Configure a firewall","TRUE",""
"Basic Systems","Systems","SK0-005_Q036","A global organization keeps personnel application servers that are local to each country. However, a security audit shows these application servers are accessible from sites in other countries. Which of the following hardening techniques should the organization use to restrict access to only sites that are in the same country?","Close the unneeded ports","FALSE",""
"Basic Systems","Systems","SK0-005_Q036","A global organization keeps personnel application servers that are local to each country. However, a security audit shows these application servers are accessible from sites in other countries. Which of the following hardening techniques should the organization use to restrict access to only sites that are in the same country?","Install a HIDS","FALSE",""
"Basic Systems","Systems","SK0-005_Q036","A global organization keeps personnel application servers that are local to each country. However, a security audit shows these application servers are accessible from sites in other countries. Which of the following hardening techniques should the organization use to restrict access to only sites that are in the same country?","Disable unneeded services.","FALSE",""
"Basic Systems","Systems","SK0-005_Q037","A technician has received multiple reports of issues with a server. The server occasionally has a BSOD, powers off unexpectedly, and has fans that run continuously. Which of the following BEST represents what the technician should investigate during troubleshooting?","Firmware incompatibility","FALSE",""
"Basic Systems","Systems","SK0-005_Q037","A technician has received multiple reports of issues with a server. The server occasionally has a BSOD, powers off unexpectedly, and has fans that run continuously. Which of the following BEST represents what the technician should investigate during troubleshooting?","CPU overheating","TRUE",""
